timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
0,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
1,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
2,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
3,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
4,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
5,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
6,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
7,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
8,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
9,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
10,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
11,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
12,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
13,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
14,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
15,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
16,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
17,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
18,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
19,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
20,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
21,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
22,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
23,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
24,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
25,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
26,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
27,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
28,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
29,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
30,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
31,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
32,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
33,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
34,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
35,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
36,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
37,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
38,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
39,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
40,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
41,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
42,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
43,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
44,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
45,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
46,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
47,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
48,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
49,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
50,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
51,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
52,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
53,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
54,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
55,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
56,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
57,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
58,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
59,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
60,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
61,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
62,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
63,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
64,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
65,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
66,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
67,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
68,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
69,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
70,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
71,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
72,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
73,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
74,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
75,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
76,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
77,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
78,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
79,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
80,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
81,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
82,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
83,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
84,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
85,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
86,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
87,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
88,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
89,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
90,0.0,-622.189758,152.619904,62.701275,0.9381152883,0.3458437787,0.0182150115,,,,
